index,text,year,is_complaint_true,delay,crowding,expensive,derail,hygiene,management
227,"@drmbct
 @RailwaySeva
 @RailMinIndia
 @PiyushGoyalOffc
 @Gmwrly
 Dadar-WR Extreme North Virar-End Bridge linking to Tilak RoB.. In Extreme Darkness, posing a grave risk to Pax as its only 0100hrs and 2 services to ccG and atleast 3 more towards BA are pending.
Immediate Action Pls",2019,1,0,0,0,0,0,1
228,"@RailMinIndia
 @PiyushGoyal
 @PiyushGoyalOffc
 This is absolutely unacceptable. Women and senior citizens are travelling in 12278. Please prioritize movement immediately. More than 10 hours delayed! 86 year old lady travelling. Are you listening?",2019,1,1,0,0,0,0,1
229,"Poor service by 
@IRCTCofficial
 . They r least botherd about the users. I never received any help eve after sending e mail response. 
@PiyushGoyal
 @RailMinIndia",2019,1,0,0,0,0,0,1
230,"Cant you folks plan in advance and announce trains. You expect us to wait till last day to make our year end celebrations plan. Or this train is for touts and this posting is just an eyewash 
@PiyushGoyal
 @PiyushGoyalOffc
 @RailMinIndia
 @PMOIndia
 @NWRailways
 @WesternRly",2019,1,0,0,0,0,0,1
231,"Hello 
@IRCTCofficial
 @RailMinIndia
Me and my parents are traveling from ahmedabad to Jodhpur I'm suryanagri train 12480
I'm in HA1 coach which is half 1st class and half 2nd class coach and there are cockroaches in whole coach and we are not able to sleep because of that.",2019,1,0,0,0,0,1,0
232,"I had a big expectations from Modi Gov. to work on train's lateality. But still no improvement in train's lateality.  
I share a screenshot to show how delay train is running. 
@Indianrailway18
 @RailMinIndia
 @RailwaySeva
 @narendramodi",2019,1,1,0,0,0,0,0
233,"No decision on increasing passenger and freight fares: Railway Board Chairman #IndianRailways #Fares 
https://indiatvnews.com/news/india/railway-board-chairman-passenger-freight-fares-574794…",2019,1,0,0,1,0,0,0
234,"@drmljn
 @RailMinIndia
 @PiyushGoyal
 why 12229 is running like cycle? Pls help us to running on time.",2018,1,1,0,0,0,0,0
235,"@drmjabalpur
 
@drmmgs 
@drmhowrah
 
@drmsdah
 
@drmncrald
 
@drmmumbaicr
 
@RailMinIndia
 
@PiyushGoyal
 
 KINDLY clarify rule about RAC seat  bedroll in AC coaches
Side lower seat has 2 occupants 
But bed roll is only 1
Also there are instance when male n female r alloted in RAC
????",2018,1,0,0,0,0,0,0
236,"@RailMinIndia
 @PiyushGoyal
 pnr 2351852912
Toilet are neither clean, flush is not working",2018,1,0,0,0,0,1,0
237,"@IRCTCofficial
 @RailMinIndia
 Tried booking retiring room at Jaipur, but somehow it's not working.. please let me know status.. as I am traveling with kid and seems train is delayed.",2018,1,1,0,0,0,0,0
238,Mobile charging facility is not working in 15004 chaurichaura express on 29th Dec .18 .,2018,1,0,0,0,0,0,0
239,"PNR: 6422749179 / Train : 18623
Pls get the toilets of coach B1 cleaned at the earliest...It's overflowing",2018,1,0,0,0,0,1,0
240,"@RailMinIndia
 train no. 04049 started more than 4 hours late without any cleaning... it's worst affected compartment. Feeling suffocated. The attendant is roughly behaving and says he won't do anything. B-11 boggy no.first cabin.",2018,1,1,0,0,0,1,0
241,"Rspectd 
@PiyushGoyal
 Sir Will urself ever hv an intention to interact wth 15 poor khlasis of kshmr who sacrifice their precious youth for Railway at risk in 90's JK turmoil ? Will Justice prevail ? Are Justice existing anywhere in Railways ? 
@PMOIndia
 @RailMinIndia
 @IR_CRB
 Sir ??",2018,1,0,0,0,0,0,0
242,"@RailMinIndia
 @RailwaySeva
 @PiyushGoyal
 @gmner_gkp
 @drmljn
 train 15008 S8 के स्लीपर कोच में मोबाइल चार्ज नहीं हो पा रहा है कृपया इसे तुरंत ठीक करने का कष्ट करें।",2018,1,0,0,0,0,0,0
243,"@RailMinIndia
 date 30th Dec A2 coach Rockfort express 12654 AC front door broken. Please look into it",2018,1,0,0,0,0,0,0
244,Actually train was late for 5 hrs from our boarding stn I.e. ST stn. Pl reopen that and look into Matter positively,2018,1,1,0,0,0,0,0
245,"@nitin_gadkari
 @NITIAayog
 

Sangli railway station does not have Terminal facility and PIT lines for originating trains

2 PIT lines cost only Rs 20 Crore
@CMOMaharashtra
Pls sanction PIT line and Terminal facility from state budget if ",2018,1,0,0,0,0,0,1
246,"@PiyushGoyalOffc
 @PiyushGoyal
 @RailMinIndia
 Why can't we install cameras in level crossings to monitor & arrest these people and fine heavily for this dangerous tresspassing? https://youtube.com/watch?v=XwIx0ZR3f5w… They are not just risking their lives but also the lives of all passengers.",2018,1,0,0,0,0,0,0
247,"Another pathetic experience 139.. not willing to listen the problem. Not sure why they are getting salary 
@RailMinIndia",2018,1,0,0,0,0,0,1
248,"Dear sir
Washroom ki ye kundi railway ki ghatiya service ki pol khol rahi hai.
Ye itni tej hai ki isey lagate waqt MERI ungli kat gai
 itni ghatiya saaman lagakar  kisey nuksan pahunchaya ja rahe hai.
Railway ki ya...
Train number- 13288
Pnr-6722707331
@piyushGoyal
 @RailMinIndia",2018,1,0,0,0,0,1,0
249,"#IndianRailways #trivandrum #delhi #RajdhaniExpress remains a sluggish express train. Despite taking a straight #KonkanRailway route, it still doesn't significantly reduce the travel time. Thanks to poor #Kerala rail roads and offering pass-by to local trains.",2018,1,1,0,0,0,0,0
250,"As the year draws to a close, the #IndianRailways stares at a dismal financial scenario, with its operating ratio touching 112.91% till November-end--it is spending almost ₹113 to earn every ₹100. #2018inReview https://nationalheraldindia.com/india/2018-in-retrospect-deaths-on-tracks-and-shaky-finances-stalk-indian-railways…",2018,1,0,0,0,0,0,1
251,"@PiyushGoyal
 @RailMinIndia
 07092 running late by 7 hours.  Postpone bullet train project. First focus on existing infrastructure.",2018,1,1,0,0,0,0,1
252,All the trains I miss is because they were on time and I reached a minute late to the station but the next train I wanna board is always late WHEN I am already waiting on it.   #IndianRailways,2018,1,1,0,0,0,0,0
253,"IRCTC Kitchen Units Upgraded to Ensure Hygienic and Quality Food to Passengers in Indian Railways
#IRCTC #IndianRailways 
@RailMinIndia
 @PiyushGoyal
 
https://latestly.com/india/news/irctc-kitchen-units-upgraded-to-ensure-hygienic-and-quality-food-to-passengers-in-indian-railways-562053.html…",2018,1,0,0,0,0,1,0
254,"Dear 
@RailMinIndia
 @nationalrailenq
 @PiyushGoyalOffc
 @BDUTT
 @rohitsardanaoff
   #TrainN12859 #RACstatus #29Dec #GONDIASTATION. TTE comes to check the ticket with the chart after 16hrs. How are we suppose to know RAC status and who were the no show seats allocated to??",2018,1,1,0,0,0,0,1
255,"PNR 4704607251. Train no 16527. Water overflowing from washbasin into compartment. Train at hosur. Need immediate cleanup. 
@SalemDRM
 @RailMinIndia
 @PiyushGoyalOffc
 @SWRRLY",2018,1,0,0,0,0,1,0
256,"On board 12348 down RPH HWH Express. PNR No -6322632076. This trip is just horrible. Train stopped at Kamarkundu for 3 hours. No official announcement of anything and all the people were being harassed. Pathetic service. Worst journey. 
@PiyushGoyalOffc
 @RailMinIndia",2018,1,1,0,0,0,0,0
257,"Maximum sidelower sleeper class windows of 13147(ex: S9 39) and 12377 have defect and keep air leak during winters. No update during Modi Govt 
@indianrailway__
 @indianrail
 @EasternRailway
 @PiyushGoyalOffc
 @RailMinIndia",2018,1,0,0,0,0,0,1
258,"We need more train like 12628(Karnatak Express) There is long waiting list for 2 months in this train. please more train on this route 
@RailMinIndia
 @PiyushGoyal
 @PiyushGoyalOffc
 @manojsinhabjp
 @narendramodi",2018,1,0,0,0,0,0,1
259,"No have any electric Supply on train 54601 Hisar - Amritsar Passenger. Plz provide us electric Supply  to charge our Mobile. 
@PiyushGoyal
 @PiyushGoyalOffc
 @RailMinIndia
 @WesternRly
 @Central_Railway
 @RailwaySeva
 @GM_CRly
 @mumbairailusers
 @RailNf
 @CPRONCR
 @HisarJunction",2018,1,0,0,0,0,0,0
260,"sir train no.12130 is standing last 30 mins near khirai pls update the issue @drmkgp 
@srdcmkgp
 @RailMinIndia",2018,1,1,0,0,0,0,0
261,"What is happening in #Railways trains are getting late frequently...
Tell me the reason of getting late the train number 22410 Garib Rath Exp 
@PiyushGoyal
 @PiyushGoyalOffc
 @IndianRailMedia
 #IndianRailways 
@IRCTCofficial",2018,1,1,0,0,0,0,0
262,"Transporting an elderly or sick person, but unable to get confirmed railway tickets? This facility by Indian Railways can solve your problem. Get details here!
#MustRead #IndianRailways #ThingsToKnow 
@IRCTCofficial
https://thebetterindia.com/168022/india-railways-quota-medical-reasons-facts-to-know/…",2018,1,0,0,0,0,0,0
263,"Wow #indianrailways
It's been 4 hours and this super fast train couldn't cover even 50kms.

Bravo!
@CPRONCR
 @RailMinIndia
 @PiyushGoyal
 

#AlwaysLateIndianRailways",2018,1,1,0,0,0,0,0
264,"Just like there is options of lower berth for senior citizens Indian railways should come up with options like no side berths for people who are 6 ft n above.. 
@PiyushGoyalOffc
@RailMinIndia
@narendramodi",2018,1,0,0,0,0,0,1
265,"Thats a serious work safety hazard. One misstep and he could lose his life. The Indian Railways need to do something about this. 
@PiyushGoyal
 @PMOIndia",2018,1,0,0,0,0,0,0
266,"Why should the BJP Party President be the Chief Guest at a function of the Indian Railways? Why should he be asked to flag off trains with a Minister and Chief Minister sycophantically applauding him? 
https://telegraphindia.com/india/shah-seizes-rail-platform-250361?ref=hm-ft-stry-1…",2018,1,0,0,0,0,0,0
267,"Indian Railways bhi naa, ab zada matlab kitna time hai kaise pata chalega 
#LTT",2018,1,0,0,0,0,0,0
268,"Train no 18496.. Traveling from bhubaneswar to Rameswaram.There is no water in this train.we complained the authority but they did not respond..
@RailMinIndia
 @PiyushGoyal
 #IndianRailways",2018,1,0,0,0,0,1,1
269,"#IndianRailways 
I am at nagda junction my next connecting train is after two hour so I see the waiting room that is not clean and the toilets are also so dirty please take action 
My pnr-81130 54810",2018,1,0,0,0,0,1,0
270,"Kudos to bravery of this guard, but the whole matter has to be investigated & railways have to come up with simpler procedures not to risk life of poor guard, that too in the middle of the bridge #IndianRailways",2018,1,0,0,0,0,0,1
271,"No protection for the passengers at train 11301 Udayan Express at S5 coach near seat 70 . No cop or no TC to attended .People with no reservation are harassing passengers 
@PiyushGoyal
 #IndianRailways",2018,1,0,1,0,0,0,0
272,Train guard risking his life on a bridge to start train. Don't misuse chain pulling. #indianrailways @anshumanofc take him  https://instagram.com/p/Br-YNWshfUrOgmKT7iNv11vWk2tFCAUqx99_X40/?utm_source=ig_twitter_share&igshid=178a6bf55x54v…,2018,1,0,0,0,0,0,0
273,Just walked past a physically disabled guy walking down the escalator at Dadar station on central line. Escalator not working.. #centralrailways #mumbailocal #IndianRailways,2018,1,0,0,0,0,0,0
274,"This is fool hardy. 
A sad case of employee safety by #IndianRailways. 
#india",2018,1,0,0,0,0,0,0
275,"More power to Railway passengers! #IRCTC tightens rules against pantry car contractors; Rs 1,00,000 fine in force #IndianRailways",2018,1,0,0,0,0,0,1
276,"I would like to ask railway officers who is paying their salary, Indian Railways or private bus owners? If you can't serve the railways, quit and go work for them. Taking public money and still working against the people of the country! These people should be tried for treason!",2017,1,0,0,0,0,0,1
277,"When Indian Railways put its own order on hold, leaving ‘safety first’ in the backburner https://goo.gl/sUK9Ad 
@NewIndianXpress",2017,1,0,0,0,0,0,1
278,"158 seats were available but my choice of seat was not given to me. What is the criteria of booking? Uploading my ticket as well. 
@PiyushGoyal
  @RailMinIndia",2017,1,0,0,0,0,0,0
279,"Magical 
@RailMinIndia
 @indianrailway__
 @GM_NRly
 you made  train no. 12303 late by 6 hours and counting goes on within a distance of 2 hours from mugal sarai and allahabad. Applaud for you",2017,1,1,0,0,0,0,0
280,"Suffering from severe diarrhoea.Need ORS sachets.Travelling from B3, seat no 50,Prayag Raj express NDLS TO ALD 
@PiyushGoyal
 @PiyushGoyalOffc
@manojsinhabjp
 @RailMinIndia",2017,1,0,0,0,0,1,0
281,"22406 J1 में हूँ सुबह जगा हुन तो बाथरूम में पानी ही नही आ रहा है पूरे बोगी में कोहराम मच हुआ है #indianrailway 
@RailMinIndia
 @PiyushGoyal",2017,1,0,1,0,0,1,0
282,"My train 13238 is 15 hrs late n still counting . What to do now?  
@IndianRailMedia
 @PiyushGoyal
 @PiyushGoyalOffc
 #IndianRailways",2017,1,1,0,0,0,0,0
283,#INDIAN RAILWAYS  DERAILMENT CONTINUES INSPITE OF CHANGE OF MINISTER AND CHAIRMAN,2017,1,0,0,0,1,0,0
284,"Pathetic condition of Indian Railways.. Sitting in coiambator railway statiom from last 3 hrs & waiting for Kerala express-  12625 to come. Sadly 
@RailMinIndia
 doesn't even bother. 
@PiyushGoyal",2017,1,1,0,0,0,0,1
285,"Crumbling infrastructure of Indian Railways leads to another train derailment and this time at New Delhi Railway Station

New Delhi Railway Station must be privatised banning entry of non-passengers like at airports

The entire train station is like an open dumpster",2017,1,0,0,0,1,1,1
286,"And derailment continues ,making it worst in the history of indian railways during 2017.",2017,1,0,0,0,1,0,0
287,"Even after 70 yrs of independence, 
@RailMinIndia
 is still languishing to upgrade speed of passenger trains to 160 kmph. Read it to knw abt Mission Raftaar being carried out by the rlys http://governancenow.com/news/regular-story/speeding-up-mission-raftaar-indian-railways… 
@VishwasDass",2017,1,0,0,0,0,0,1
288,"Train no 12440 is unnecessarily late by more than 3 hrs 
@RailMinIndia
 # kindly look into this #",2017,1,1,0,0,0,0,0
289,"Just now board the train frm kopargaon, no light in toilet.pnr-8764642824.
@RailMinIndia",2017,1,0,0,0,0,1,0
290,"In next 5 yrs, Kathmandu will be connected toBeijing via rail  but not Delhi

India will be still working to connect Delhi with Srinagar

Unless we shut down 
@RailMinIndia
 and convert in to a Rail Corporation
@NITIAayog
 @PMOIndia
 

https://sputniknews.com/analysis/201712291060418377-china-railway-diplomacy/…",2017,1,0,0,0,0,0,1
291,"@drmkota
 @RailMinIndia
 @indianrail
  kota railway station there is no medical facility available . Pls help me my contact no 7869955507",2017,1,0,0,0,0,0,0
292,"@drmsee1
 @DRMCKP
 @RailMinIndia
 @PiyushGoyal
 Train no. 18182 (PNR 2821328638) passengers complain about delay everyday and you guys overlook that, nothing is being done to make sure train runs on time? Anyone accountable?",2017,1,1,0,0,0,0,1
293,"@PiyushGoyal
 @PiyushGoyalOffc
  @RailMinIndia
 @PMOIndia
 @sureshpprabhu
... You people claim to be running a great train but then is it just for a selected class?? Pathetic condition of #SwachhBharat in #IndianRailways #Delays",2017,1,1,0,0,0,1,0
294,"What does noted means, is it just to show seniors? Passengers complain everyday & you guys make a note of it. You might have noted this n number of times and still train(18182) runs late daily. How about doing something after sending 'noted' response? 
@spjdivn
 @DRM_ASN",2017,1,1,0,0,0,0,1
295,"Sir, travelling in 18518, B3, pnr- 6309085980, RAC ticket still not given birth... whereas  W/L tickets given confirmed birth... TTE Mr.s.c.munda is incharge, Pl. enquire... Train just before Titlagarh station...  
@RailMinIndia",2017,1,0,0,0,0,0,1
296,"please run the the train no. 12582 on time. Why these trains are running late?Are we not paying? please do something the train is standing at station from last 20 minutes. 
@RailMinIndia",2017,1,1,0,0,0,0,0
297,"Train 10111 konkan kanya exp S7 boggie still no response 
@RailMinIndia
 @PiyushGoyal
 @ndtv
 @abpnewstv 
@nanditadas
 @PMOIndia
 HELPPPPP!!!!!!!!!",2017,1,0,0,0,0,0,0
298,"https://youtu.be/7ia3jpPNwPk 
ट्रेन में टायलेट न होने से यात्रियों की जान पर बन रही है, पिछले माह हो चुकी युवक की दर्दनाक मौत 
@RailMinIndia
 @PMOIndia",2017,1,0,0,0,0,1,0
299,Yes 3 unauthorized commuters (entire fly )traveling in disable coach in 6.11pm churchgate to virar. the man beat me n the other lady pulled my hair.THERE'S SECURITY 4 LADIES BUT THERE'S NO SECURITY 4 DISABLE LADIES IN THE DISABLE COACH RESERVED 4 DISABLE,2017,1,0,0,0,0,0,1
300,"Hi, I am from Tpj/SR Tpj serving one of the busiest station in SR but Not yet connected daily Intercity or Night train connectivity with SBC/SWR . Sir kindly pls taken action to fulfill this need..
@RailMinIndia
 @PiyushGoyal
 @ccmsrly
 @GMSRailway
 @DRMTPJ",2017,1,0,0,0,0,0,1
301,"@RailMinIndia
. Can any railway  staff or official use the urinals  built at outskirts of   Darbhanga Jn  in Bihar.  One amongst  highest revenue -generating Jn has  the dirtiest the quite unusable   urinal globally.We voted in strong ebullience only  to get callously # cheated",2017,1,0,0,0,0,1,0
302,"@RailMinIndia
 delayed Rajdhani 22824 is struck before Cuttack stn. I have to catch 18407 Puri-SaiNagar... Have already cancelled one train Puri-Durg. Pls help",2017,1,1,0,0,0,0,0
303,"@sdomjp
 Train 12413 not started from ajmer 7hr+ late. Very poor performance of superfast train. Please help 
@NWRailways
 @GMNWRailway
 @DrmAjmer
 @DRMJaipur
 @RailMinIndia
 @PiyushGoyalOffc
 @GMNWRailway",2017,1,1,0,0,0,0,0
304,"@PiyushGoyal
 sir despite all your talks the passenger is still suffering because of lack of discipline among your ""Qualified"" staff. They still have the license raaj mentality!",2017,1,0,0,0,0,0,1
305,"#Indianrailways Not able to get updated status of train neither on IRCTC website nor on 139.  
@sureshpprabhu",2017,1,0,0,0,0,0,0
306,#gorakhpurstationmaster #indianrailways #railminister if u knew that every train passing through gorakhpur cantt is stuck here then why don't u take any action..U should leave ur job,2017,1,1,0,0,0,0,1
307,The Toilet of Train No. 18477 coach: B1 is Smelling like hell. Can't able to sit even in the AC coach. Please make it clean as early as possible. #cleaning #IndianRailways #drm #PiyushGoyal,2017,1,0,0,0,0,1,0
308,"How dumb #irctc could be? Truth behind #tatkal ticketing system. #IndianRailways 
http://news18.com/news/india/exposed-heres-why-you-could-never-book-a-confirmed-tatkal-ticket-1616273.html…",2017,1,0,0,0,0,0,1
309,"Expect the expected from #IndianRailways. Delhi-Bhuvaneshwari Rajdhani running late and now electricity gone at dinner time. Has been 10 mins in the dark. 
@PiyushGoyal",2017,1,1,0,0,0,0,0
310,"I don't understand that why the Honorable 
@PMOIndia
 forwarded the matter to #Ministry of #IndianRailways 
@PiyushGoyalOffc
 @PiyushGoyal
 when the Girl directly appeal to the Honorable 
@narendramodi
 for her life saviour,
@PMOIndia
 have no right to exist any provision for #women good",2017,1,0,0,0,0,0,0
311,"CBI techie nabbed over software that hacks Railways Tatkal ticket system

The CBI has arrested its assistant programmer Ajay Garg and his front, Anil Gupta, for developing and distributing the software to agents.

 #ThursdayThoughts #IndianRailways",2017,1,0,0,0,0,0,0
312,"#ManduadihExpress derails in #NewDelhi station, no casualty

The #derailment that occurred at platform number 12 severely disrupted rail traffic for three hours until it was restored at around 3 a.m.

#IndianRailways 
http://bit.ly/2BSmsTk",2017,1,0,0,0,1,0,0
313,"Six coaches of #ManduadihExpress derail in #NewDelhi, no injuries reported

http://mybs.in/2UbFctl

#TrainAccident #IndianRailways #IndianRailwayMishaps",2017,1,0,0,0,1,0,0
314,"Six coaches of Manduadih Express derail in New Delhi 

https://economictimes.indiatimes.com/industry/transportation/railways/six-coaches-of-manduadih-express-derail-in-new-delhi/articleshow/62290535.cms…
#IndianRailways #indianrailway #ndls-muv",2017,1,0,0,0,1,0,0
315,"Travelled without light in coach B6 of 22824 Bhuvaneshwar Rajdhani through night. Heat blowers not working, temperature inside remained freezing. No support to solve the problem at any stn. till Gaya. Mobiles dead. A nightmarish experience. #IndianRailways 
@PiyushGoyalOffc",2017,1,0,0,0,0,0,0
316,"#CBI arrests assistant software programmer, close aide for scamming #Indianrailways' Tatkal reservation system http://firstpost.com/india/cbi-arrests-assistant-software-programmer-close-aide-for-scamming-indian-railways-tatkal-reservation-system-4277861.html…",2017,1,0,0,0,0,0,1
317,"2017 In Retrospect: Year of derailments for Indian Railways - https://wefornews.com/2017-in-retrospect-year-of-derailments-for-indian-railways/…

#IndianRailways #India #Railways #SureshPrabhu #NarendraModi #YearEnder #YearEnder2017 #Retrospect2017 #Derailments #Train #TrainAccidents",2017,1,0,0,0,1,0,0
318,"In Indian Railways, the tracks are still checked manually. The Burden of inefficiency on Railways has to be eliminated through technology.",2017,1,0,0,0,0,0,1
319,"See how railway crossings are dangerous for human life 

https://youtu.be/oZxEvsxOPjE
@PiyushGoyalOffc
 @RailMinIndia
 @RailMinInShadow #indianrailways #railways #rail",2017,1,0,0,0,0,0,0
320,"#IndianRailways 
#shameonyou 
#14220
This train from lko to bsb stop at every station may be because of low visibility do some we not need bullet train we want all train run on time",2017,1,1,0,0,0,0,0
321,#IndianRailways #indianrailway #PiyushGoyal train no14233 Buddh Purnima express 5 hours delay.. isn't this shameful?,2017,1,1,0,0,0,0,0
322,"Unable to ensure the right timings of Train, schedule is changing since last 17 hours. PNR : 2818959454 , Train :14311. #IndianRailways #railminindia #PiyushGoyal",2017,1,1,0,0,0,0,0
323,"First time in my whole life i saw a train arrive at the platform at its expected arrival time.
Tears started rolling out of my eyes seeing this coz aise anmol nazare aksar #IndianRailways me dekhne milti nahi!! So happy 
@PiyushGoyalOffc
 with such services in this chilling winters",2017,1,0,0,0,0,0,0
324,"Six coaches of #ManduadihExpress derail in #NewDelhi, no injuries reported
http://business-standard.com/article/current-affairs/six-coaches-of-manduadih-express-derail-in-new-delhi-no-injuries-reported-117122900147_1.html…
#ManduadihExpressderailment
#Trainaccident
#Trainderailment
#Indianrailways",2017,1,0,0,0,1,0,0
325,"The Panvel outstation platforms are so messed up. No proper indicators or announcements.
Sad to see the aged and people with young babies carrying bags and running over the bridge to get from one platform to another. Chaos!
#IndianRailways",2017,1,0,0,0,0,0,1
326,ఎక్స్‌ప్రెస్ రైలు తప్పిన పెనుప్రమాదం: పట్టాలు తప్పిన రైలు https://telugu.oneindia.com/news/india/manduadih-express-train-derails-at-new-delhi-railway-station-218842.html… #express #railways #indianrailways #derail #train #newdelhi #railwaystation #ఎక్స్‌ప్రెస్రైలు #న్యూఢిల్లీ,2017,1,0,0,0,1,0,0
327,"Do you want to teach ur kids maths? send dem to #IndianRailways website, everytime u want to check ur pnr status it wants you to add some random digits, quite fun.",2017,1,0,0,0,0,0,0
328,"Discrimination between 
@Central_Railway
 and 
@WesternRly
 is so blatant in #Mumbai. How are commuters so indifferent to it?
#IndianRailways",2017,1,0,0,0,0,0,0
329,Indian Railways now serves Oreos.Kurkure Shahi Mix.Bland Sandwich and Burnt Samose in their evening snacks.,2016,1,0,0,0,0,1,0
330,"So after a long time had food on Indian Railways on #22208 Super Ac Express. 
While it wasn't bad, it wasn't great. 
6/10 
@IRCATERING",2016,1,0,0,0,0,0,0
331,"Everyday there is a bad news from Indian Railways. Safety comes before comfort, speed and modernisation.",2016,1,0,0,0,0,0,0
332,"Surge pricing on 
@IRCTC_Ltd
 is daylight robbery. Especially for people to travel from A-B on a train that goes to E.
http://financialexpress.com/india-news/indian-railways-announce-10-per-cent-rebate-in-vacant-train-berths/490396/…",2016,1,0,0,1,0,0,0
333,"A Bombay local train in Thane derailed? What is going on with the Indian Railways? 
@sureshpprabhu",2016,1,0,0,0,1,0,0
334,"Shame on #IndianRailways 
@RailMinIndia
 for failing the nation again and again.",2016,1,0,0,0,0,0,1
335,"Hmmmmmm... After string of #Sabocidents 
@sureshpprabhu
 wants Vinod Rai to revamp Safety of the Indian Railways. Good noce",2016,1,0,0,0,1,0,1
336,Why does it always happen that the train I choose for journey is stopped for long intervals to let others pass first. #IndianRailways suck.,2016,1,1,0,0,0,0,0
337,"Everybody started supporting #OnlineTransactions. Then why waiting tickets from 
@IRCTC_Ltd
 still not valid? 
@sureshpprabhu
 #IndianRailways",2016,1,0,0,0,0,0,1
338,"Govt pushing Digi payments, wondering why #IndianRailways charges ₹10 xtra for digital payments @ircttc as service tax,
@sureshpprabhu",2016,1,0,0,0,0,0,0
339,"Journey from cashless to become trackless of #IndianRailways , Suresh Prabhu owes an apology for #SealdahAjmer Express Derailment #disaster",2016,1,0,0,0,1,0,0
340,"Word. The day Air India, or Indian Railways or BSNL staff have the fear of losing jobs if they don't perform, things will fall in place.",2016,1,0,0,0,0,0,0
341,"Train delayed, no place for woman and children,
@sureshpprabhu
,
@RailMinIndia",2016,1,1,1,0,0,0,0
342,"Train 12215 #Garibrathexpress really feel like garib bcz most of people sleeping in open space no TT nothing here 
@RailMinIndia",2016,1,0,1,0,0,0,0
343,"@RailMinIndia
 what's the current status of 11072 Kamayani Express? Live status not showing 
@NashikNews
 @sureshpprabhu
 help",2016,1,1,0,0,0,0,0
344,"Plz invest in track safety
In this budget 
No need to announce new trains just increase coaches of old trains
@sureshpprabhu",2016,1,0,0,0,0,0,1
345,"@RailMinIndia
 we paid big amount just for trust on Indian railways but here no space and TT told me he can't do anything for me",2016,1,0,1,0,0,0,0
346,"@RailMinIndia
 Is railway going to reimburse passenger the cancellation charges? doing away with the charge is least Railway can do!",2016,1,0,0,0,0,0,0
347,"@IRCTC_Ltd
 i have just booked tickets in 12150, my mother who 58 years old got the middle berth how is that even possible 
@RailMinIndia",2016,1,0,0,0,0,0,1
348,"Another derail . 
@RailMinIndia",2016,1,0,0,0,1,0,0
349,"@sureshpprabhu जी कृपया ध्यान दे 12108 LKO-LTT के S4 कोच मे पानी नहीं,संभव हो तो कृपया मदद करें,धन्यवाद्,जयहिंद",2016,1,0,0,0,0,1,0
350,"@ sureshpprabhu 
@RailMinIndia
 ruckus in coach S3 train 12972. Seat alloted to non ticket holder and the person disturbing the whole coach.",2016,1,0,0,0,0,0,1
351,"Sinister & dangerous to overall safety too. If you have specific instances in knowledge pls write to 
@RailMinIndia
 directly 
@bsatiskumar
 ji https://x.com/bsatiskumar/st/bsatiskumar/status/814522335306792960…",2016,1,0,0,0,0,0,0
352,"@sureshppprabhu 
@RailMinIndia
 TTE, RPF supporting the person and no action. All the passengers are disturbed midnight.",2016,1,0,0,0,0,0,1
353,"worst than EMU, stopping by here n there",2016,1,1,0,0,0,0,0
354,"@RailMinIndia
 12039 Shatabdi btwn Hapur to yet to rch GZB, haha trvl time 4hrs",2016,1,1,0,0,0,0,0
355,"So basically spent the whole day of 29th on the delayed 12259 train. 
@RailMinIndia
 gotta improve how u handle fog, congestion, and accidents",2016,1,1,0,0,0,0,1
356,"Why no SWIPE machine @ Chennai Central Rail Reservation Counter? 
@RailMinIndia
 @sureshpprabhu
 @narendramodi
 where is cashless transaction??",2016,1,0,0,0,0,0,0
357,"@RailMinIndia
 train no.14163Sangam exp reached at Fatehpur stn at 23:05,still at the station.what is the reason don't know?",2016,1,1,0,0,0,0,0
358,"@RailMinIndia
 Cleaning n hygiene r not proper in B1 coach of 13256.toilets n coach r smelling foul.no liquid soap.
Pnr-2654527486",2016,1,0,0,0,0,1,0
359,"Aakhir kab tak Indian Railway ""Prabhu"" bharose hi chalti rahegi!!
@RailMinIndia
 @sureshpprabhu
 @DrKumarVishwas
 @ShashiTharoor",2016,1,0,0,0,0,0,1
360,2AC coach of a  superfast train has such pathetic situation. What's the fix? Who'll fix? #IndianRailways #travelWidCockroach,2016,1,0,0,0,0,1,0
361,Another derailment! AC locals & bullet trains when existing services are languishing due to lack of funds & faulty processes #IndianRailways,2016,1,0,0,0,1,0,1
362,"It is worrisome to see the spike in derailment cases and we must open a technological solution for the same.
@sureshpprabhu
 #indianrailways",2016,1,0,0,0,1,0,0
363,Shame on #IndianRailways #RamBharoseHinduHotel. #Kanpur,2016,1,0,0,0,0,0,0
364,"A friend who returned from Patna narrated horrible situation of #IndianRailways. Dirty toilets, poor quality food and 17 hour late run.",2016,1,1,0,0,0,1,0
365,Hightime IR technically upgrade it's track monitoting systems 2 avoid such accidents. sure thy hv required talents 2do this #IndianRailways,2016,1,0,0,0,1,0,0
366,"रेल्वे प्रवाशांनी प्रत्येक सेवेसाठी पैसे मोजावेत https://goo.gl/CyylTw #IndianRailways 
@sakal_cityspeak
 @kolhapursakal 
@SakalNagpur",2016,1,0,0,1,0,0,0
367,Trying to book tickets for watching #Dangal is starting to feel like trying to book a seat on #IndianRailways,2016,1,0,0,0,0,0,0
