index,text,year,is_complaint_true,delay,crowding,expensive,derail,hygiene,management
1050,"#GujaratNews | After successful run of Lucknow-Delhi Tejas Express, second premium #Tejas train is ready to run between Ahmedabad and #Mumbai. Inaugural run of second #TejasTrain will be flagged off from #Ahmedabad on 17th January, 2020.
#IndianRailways #NewsAlert #Gujarat",2019,0,0,0,0,0,0,0
1051,This is Dangerous and a punishable offence ! Please never try to reach under any stationary wagon or coach. It may move without giving any warning. Cross Railway track only from authorised locations. STAY ALERT STAY SAFE !!!,2019,0,0,0,0,0,0,0
1052,"Indian Railways to implement modern signalling and train control systems https://urbantransportnews.com/indian-railways-to-implement-modern-signalling-and-train-control-systems/… via @
@urbantransnews",2019,0,0,0,0,0,0,0
1053,`3 விபத்து; 0 உயிரிழப்பு; 2019 பாதுகாப்பான ஆண்டு!' ரயில்வேத் துறை பெருமிதம் #IndianRailways https://vikatan.com/news/india/no-deaths-due-to-rail-accidents-in-2019…,2019,0,0,0,0,0,0,0
1054,"देशभरात १५० खासगी रेल्वे धावणार, मुंबईतून २६
https://maharashtratimes.indiatimes.com/india-news/150-private-trains-to-run-on-100-routes-soon-bids-will-be-invited/articleshow/73014686.cms…
#railway 
#IndianRailways",2019,0,0,0,0,0,0,0
1055,"Railways' monopoly in trains to end soon
https://economictimes.indiatimes.com/industry/transportation/railways/indian-railways-150-private-trains-to-run-on-100-routes/articleshow/73011575.cms…",2019,0,0,0,0,0,0,0
1056,"SWR will run 06925/06926 Belagavi - Shedbal - Belagavi Jansadharan Passenger Special. Using the LHB Rake of Belagavi Superfast Express.
Frequency :- Daily 
@SureshAngadi_ 
@SWRRLY
 @drmsbc
 @drmubl
 @BelagaviRailway
 @HubballiRailway
 
#irailways #indianrailways #bengaluru #belagavi",2019,0,0,0,0,0,0,0
1057,"Indian Railways इन रूट्स समेत 100 मार्गों पर दौड़ाएगी 150 प्राइवेट ट्रेन, वित्त मंत्रालय ने दी हरी झंडी
https://jansatta.com/utility-news/indian-railway-150-private-trains-on-new-100-routes-irctc/1268561/…",2019,0,0,0,0,0,0,0
1058,"12618 MNGLA LKSDP EXP schedule (time table), depart from station H NIZAMUDDIN to ERNAKULAM JN #IndianRailways https://trainpath.in/train-schedule/12618-mngla-lksdp-exp-h-nizamuddin-ernakulam-jn…",2019,0,0,0,0,0,0,0
1059,"'देश नहीं बिकने दूंगा...' जैसी बड़ी-बड़ी बात करने वाले अब भारत की शान - 'भारतीय रेल' को ही निजी कंपनियों को सौंपने की तैयारी करने में जुटे हैं, लगता है जाते-जाते सबकुछ बेच के जाना चाहते हैं!",2019,0,0,0,0,0,0,0
1060,Indian Railways Passenger and Freight Earnings Down in 8 Months of FY20 https://railpost.in/indian-railways-passenger-and-freight-earnings-down-in-8-months-of-fy20/… #Data Updates #Featured #Finance #News,2019,0,0,0,0,0,0,0
1061,"பாஜக ஆட்சியில் 150 தனியார் ரயில்கள் விடப்பட இருக்கின்றன!

பொதுத்துறை முழுவதும் தனியார் மயமாக்கி, பெருமுதலாளிகளுக்கு சொந்தமாக்கி வருகிறார்கள்!

இவர்கள் போய் தேசபக்தி, தேச ஒற்றுமை பற்றி பேசுகிறார்கள்!

https://tamil.oneindia.com/news/india/indian-railways-selected-100-routes-to-run-150-private-passenger-train-372649.html…",2019,0,0,0,0,0,0,0
1062,"Women’s Finals : Kerala takes on the best
Indian Railways captain Payel Chowdhury
vs
Kerala Queens led by Vidya V

https://kabaddiadda.com/tournament/39-deendayal-trophy---kerala-kabaddi-league-season-3-women/match-center/740311/indian-railways-vs-kerala-queens-match-11-kollam…",2019,0,0,0,0,0,0,0
1063,"આ પહેલની સાથે પેસેન્જર ટ્રેનોના સંચાલનમાં રેલવેની મોનોપોલી પણ ખતમ થવા જઇ રહી છે...
#privatetrains #IndianRailways https://newzviewz.com/gujarati/news-detail/150-private-trains-will-run-on-indian-railways-on-various-routes2…",2019,0,0,0,0,0,0,0
1064,"#Maharashtra #Tourism Bodhalkasa hill resort Ad's posters now on Pune - Mumbai Deccan Queen rake. Video link:
https://youtu.be/XXRUOZ5k2_E
#IndianRailways #Mumbai #Pune 
@IRfacts
 @IndianRailMedia",2019,0,0,0,0,0,0,0
1065,"Mens Finals :Battle of the left corners
Indian Railways captain Cheralathan
vs
CISF led by Surender Nada

Other Big Names - Parvesh Bhainswal, Shrikant Jadhav, Sunil Kumar, Vikash Kandola, Wazir Singh, Deepak Kumar

Score, Commentary and Stats 
https://kabaddiadda.com/tournament/38-deendayal-trophy---kerala-kabaddi-league-season-3-men/match-center/740409/indian-railways-vs-cisf-match-9-kollam…",2019,0,0,0,0,0,0,0
1066,"12798 VENKATADRI EXP schedule (time table), depart from station CHITTOOR to KACHEGUDA #IndianRailways https://trainpath.in/train-schedule/12798-venkatadri-exp-chittoor-kacheguda…",2019,0,0,0,0,0,0,0
1067,"Indian Railways: 150 Private trains to run on 100 routes http://ecoti.in/BPG9hb via 
@economictimes",2019,0,0,0,0,0,0,0
1068,"Should Indian Railways be privatised to prevent it from going the Air India way?  https://theprint.in/talk-point/should-indian-railways-be-privatised-to-prevent-it-from-going-the-air-india-way/341685/… via 
@ThePrintIndia
@smart_mumbaikar
 @RidlrMUM
 @LocalPressCo
 @rajtoday
 @MumbaiMirror
 @mumbaimatterz
 @Bindas_Bol_
 @IndianRailMedia
 @MeMumbaikar8
 @WeAreMumbai
 @RailMinIndia",2019,0,0,0,0,0,0,0
1069,"New Him Darshan Express train starts between Kalka and Shimla - A Christmas gift from Indian Railways - The... http://ecoti.in/9ZIV6Z via 
@economictimes",2019,0,0,0,0,0,0,0
1070,"The second premium Tejas train of the 
@IRCTCofficial
 , the tourism and catering arm of the Indian Railways, is ready to run between Ahmedabad and Mumbai and will be launched on January 17  https://trib.al/k2pSdG6",2019,0,0,0,0,0,0,0
1071,"Beautiful Pic of Palace Queen Humsafar Express.
© Jacob's Eye 
#irailways #indianrailways #udaipur #mysuru #palacequeen #humsafar
@Mysuru_Infra
 @MysuruRailUsers
 @HubballiRailway
 @BelagaviRailway
 @SWRRLY",2019,0,0,0,0,0,0,0
1072,"#NoToIRMS #YestoTwoServices #GetTheReformRight #IndianRailways 
@PiyushGoyalOffc
 @PiyushGoyal
 @PMOIndia
 @upsc
 @DoPTGoI",2019,0,0,0,0,0,0,0
1073,"The railways’ revenue this year is estimated to fall short of its target by more than Rs 20,000 crore. 

It's quite evident that the present organisational structure is just not delivering. #BQOpinion 
http://bit.ly/37dtnpy",2019,0,0,0,0,0,0,0
1074,"First time in 166 years, Indian Railways reports zero passenger deaths in FY19
https://businesstoday.in/current/economy-politics/first-time-in-166-years-indian-railways-reports-zero-passenger-deaths-in-fy19/story/392584.html?utm_source=twitter&utm_medium=WEB…

via NaMo App #IndianRailways #NewIndia",2019,0,0,0,0,0,0,0
1075,"सुरक्षित सफर की ओर अग्रसर भारतीय रेल

भारतीय रेलवे के 166 साल के लंबे इतिहास में ऐसा पहली बार हुआ कि वित्त वर्ष 2019-20 में अभी तक ट्रेन दुर्घटना में किसी भी यात्री की जान नहीं गई। #IndianRailways",2019,0,0,0,0,0,0,0
1076,"2019ರಲ್ಲಿ ರೈಲ್ವೆ ಅಪಘಾತದಿಂದ ಒಂದೂ ಸಾವು ಸಂಭವಿಸಿಲ್ಲ: ಹೊಸ ದಾಖಲೆ!
#IndianRailways #Accident #Passengers
http://kannada.asianetnews.com/india-news/indian-railways-zero-passenger-deaths-reported-in-fy20-first-time-in-166-years-q344ow…",2019,0,0,0,0,0,0,0
1077,"#IndianRailways #Gwalior station to be revamped with airport-like world class facilities! 

Striking images:
 https://financialexpress.com/photos/business-gallery/1806358/indian-railways-gwalior-station-to-be-revamped-with-airport-like-world-class-facilities-striking-images/…",2019,0,0,0,0,0,0,0
1078,"सुरक्षित सफर की ओर अग्रसर भारतीय रेल

भारतीय रेलवे के 166 साल के लंबे इतिहास में ऐसा पहली बार हुआ कि वित्त वर्ष 2019-20 में अभी तक ट्रेन दुर्घटना में किसी भी यात्री की जान नहीं गई।

#IndianRailways 
@PiyushGoyal
 @BJP4India
 @BJYM4JHUNJHUNU",2019,0,0,0,0,0,0,0
1079,"Not #RRB but #UPSC to conduct #Railwaysrecruitment exams; read important details

#IndianRailways #RailwayRecruitment2020 #RRBjobs2020

http://catchnews.com/education-news/not-rrb-but-upsc-to-conduct-railways-recruitment-exams-from-2020-read-important-details-181503.html?utm_source=CatchNewsFacebook&utm_medium=Social…",2019,0,0,0,0,0,0,0
1080,"Economic Times: Indian Railways: 150 Private trains to run on 100 routes.
https://economictimes.indiatimes.com/industry/transportation/railways/indian-railways-150-private-trains-to-run-on-100-routes/articleshow/73011575.cms?UTM_Source=Google_Newsstand&UTM_Campaign=RSS_Feed&UTM_Medium=Referral…

via 
@GoogleNews
#Katyayan 
#India 
#IndianRailways 
#railway 
#rail_station",2019,0,0,0,0,0,0,0
1081,"Matheran's heritage toy train resumes its journey through mountains

#Matheran
#IndianRailways",2019,0,0,0,0,0,0,0
1082,"In its 166-year-long history, #IndianRailways reports zero passenger deaths in #FY19, marking a big achievement for it on the #safety front. 

#PMModi #BJP #BJP4India #ThursdayThoughts #NewIndia #solareclipse2019 
@BJP4India
 @BJP4Andhra
 @BJP4Telangana
 

https://businesstoday.in/current/economy-politics/first-time-in-166-years-indian-railways-reports-zero-passenger-deaths-in-fy19/story/392584.html?utm_source=twitter&utm_medium=WEB…",2019,0,0,0,0,0,0,0
1083,"Electrification of the Konkan Railway Corporation Ltd's (KRCL) route would be complete within a year, Railway Minister Piyush Goyal said on Friday #indianrailways #konkanrailway #railways",2019,0,0,0,0,0,0,0
1084,"Indian Railways is increasingly depending on extra budgetary resources as the share of internal resources in capex shrinks
@shinejac
#IndianRailways

http://mybs.in/2XBXxEQ",2019,0,0,0,0,0,0,0
1085,"#Listentoexperts #NoToIRMS #YestoTwoServices #GetTheReformRight #IndianRailways 
@PiyushGoyalOffc
 @PiyushGoyal
 @PMOIndia
 @upsc
 @DoPTGoI",2019,0,0,0,0,0,0,0
1086,"Matheran Light Railway | Shuttle services between Aman Lodge-Matheran to resume from tomorrow. 
#Maharashtra #IndianRailways #NewsUpdate",2019,0,0,0,0,0,0,0
1087,#IndianRailways gives an all-new makeover to Wardha Junction!,2019,0,0,0,0,0,0,0
1088,UPSC Indian Railway Management Service (IRMS) From Next Recruitment Cycle: Railway Board https://careerindia.com/news/upsc-indian-railway-management-service-irms-from-next-recruitment-cycle-railway-board-026065.html… #railway #upsc #rrb #newsalert #IndianRailways,2019,0,0,0,0,0,0,0
1089,"Zero passenger deaths with #IndianRailways
 In 2019 - first time in 166 years. Kudos to the railway men 
@OMRcat
 @iamsrk
 @richardrekhy
 https://livemint.com/news/india/indian-railways-zero-passenger-deaths-reported-in-2019-first-time-in-166-years-11577319892369.html…",2019,0,0,0,0,0,0,0
1090,"Standing in depth of the storm 
j15ggladen 

#railroad #trains #train #rail #railway #railways #of #railfan #trainspotting #photography #world #our #railfans #graffiti #indianrailways #fr #railroadphotography… https://instagram.com/p/B6j0oUvBCQi/?igshid=v9aih6xk31yz…",2019,0,0,0,0,0,0,0
1091,"Train photography 

#railroad #trains #train #rail #railway #railways #of #railfan #trainspotting #photography #world #our #railfans #graffiti #indianrailways #fr #railroadphotography #benchingtrains #trainstagram… https://instagram.com/p/B6mZIilhqyM/?igshid=2kuybm01dq88…",2019,0,0,0,0,0,0,0
1092,"ರೈಲ್ವೆಗೆ ಹಾನಿ ಮಾಡಿದವರ ವಿರುದ್ಧ ಕ್ರಮ ಕೈಗೊಳ್ಳಿ : ಮಮತಾಗೆ ಗೋಯಲ್
#PiyushGoyal #MamataBanerjee #IndianRailways #ViolentProtest 
@RitamAppKannada
 #KannadaNews 
Read More @ 
https://news13.in/archives/145029",2019,0,0,0,0,0,0,0
1093,"Captain Lalitha & Captain Amandeep from #IndianArmy facilitated in premature delivery of a passenger while traveling on Howrah Express. Both mother & baby are hale & hearty.
#IndianRailways #NewsAlert #Update",2019,0,0,0,0,0,0,0
1094,Needed more consultation. Reforms should be in a phase wise manner and not in a disruptive manner #NotoIRMS #IndianRailways #YestoTwoServices,2019,0,0,0,0,0,0,0
1095,"રેલવેમાં મદદ માટે પણ ચૂકવવા પડશે રૂપિયા, હેલ્પલાઈન નંબર 139 પર માહિતીનો લાગશે આટલો ચાર્જ
@RailMinIndia
#LetsTalkCity #IndianRailways #RailwayHelpline
#Gujarat #India
Via http://tv9gujarati.in http://bit.ly/2QtX3rR",2019,0,0,0,0,0,0,0
1096,"#Bikaner: बॉर्डर इलाके के रेल्वे स्टेशन में सुरक्षा मानकों पर लापरवाही ! 

 रेल्वे स्टेशन पर लगेज स्कैनिंग मशीन खराब, इसके चलते बिना स्कैन ही जा रहा सामान
#IndianRailways 
@RailMinIndia
 @NWRailways
 @PiyushGoyal
 @drmbikaner
 @GMNWRailway
 @kunwarraghav",2019,0,0,0,0,0,0,0
1097,"The 
@SurenderNada
-led CISF will battle against the likes of Sunil- Parvesh, Shrikant Jadhav,Rohit Gulia, and Vikas Khandola from Indian Railways in the men's summit clash.

#indianrailways 
#Cisf 
#Final 
#DeendayalTrophy 
#Kabaddi360",2019,0,0,0,0,0,0,0
1098,"To clear extra rush of Passengers One way Special train will run Tomorrow.
06004 Nagercoil - Chennai Special fare.
@DrmChennai
 @SRailwayIndia
 
#irailways #indianrailways #nagercoil #chennai",2019,0,0,0,0,0,0,0
1099,"Safest Year for Indian Railways

ReadMore>> https://english.tupaki.com/politicalnews/article/Safest-Year-for-Indian-Railways/94743…
#indianrailways #irctc #piyushgoyal #railways",2019,0,0,0,0,0,0,0
1100,"11071 KAMAYANI EXPRESS schedule (time table), depart from station LOKMANYATILAK T to VARANASI JN #IndianRailways https://trainpath.in/train-schedule/11071-kamayani-express-lokmanyatilak-t-varanasi-jn…",2019,0,0,0,0,0,0,0
1101,"Indian Railways signed off 2019 with a winning victory similar to how they had done at the start of the year courtesy of some top-notch performances.

#RohitGulia
#Kabaddi360 
#KabaddiResults
#IndianRailways 
#topperformance",2019,0,0,0,0,0,0,0
1102,"online swasthya patrika: #Indian railways https://vivekahuja288.blogspot.com/2019/12/indian-railways.html?spref=tw… 
@IndianRailMedia
 
#IndianRailways 
#rail 
#ConsumerForum",2019,0,0,0,0,0,0,0
1103,"#IndianRailways 
@PiyushGoyal
 sir what is the value of our money train no. 12752  train with dianamic fare and late by 3 hours almost horrible condition of indian railway. Please do something.... 
Regards 
Indian citizens who are actually suffering",2019,1,1,0,1,0,0,1
1104,"#indianrailways 
@IRCTC
 

Coach No. B-10 Train No. 22692, departed NZM on 28/12/2019 was stated not to have heating/warming facilities for foods etc. Also the hot
water for tea was not being served in insulated and water was being served in
paper cups despite repeated objections",2019,1,0,0,0,0,1,0
1105,"MComplain against 
@indianrailways
 and 
@RailMinIndia
  train let hone ka jimma kaun lega. Train 3-4 ghante let chal rahi h.passenger ko destination pr aage k liye koi suvidha nahi ho raat me kaun jimma lega.passenger kaha jayega.",2019,1,1,0,0,0,0,1
1106,"Do you think private players will offer better passenger train services than #IndianRailways?

Read: Indian Railways: 150 private trains to run on 100 routes - https://bit.ly/2QwUDbI",2019,1,0,0,0,0,0,0
1107,"Complain against 
@indianrailways
 and 
@RailMinIndia
 .saari train utter pradesh me aate hi let hone lagati h.reason kya h.aisa lagta h saare signal maintainer research karne lagate hai apane padhai http://par.my pnr no 4401650398.",2019,1,1,0,0,0,0,0
1108,"I have booked ticket and it failed to complete ticket booking. It cut the amount from my account and ticket booking is not completed successfully. #IndianRailways #indianrailway    Now, it kills our time in calling and calling. Hope the concerned ministry resolve it.",2019,1,0,0,0,0,0,0
1109,#PiyushGoyal  #IndianRailways  my PNR is 4819532725.From morning 11.30 am to 4.00 pm Falaknama express(12704) is standing at Cuttak station!!! If their is issue how other trains you are passing???,2019,1,1,0,0,0,0,0
1110,"#IndianRailways #PiyushGoyal  Falaknuma Express 12704 coming from Hyderabad to Howrah, is standing at Cuttak Rail station for last 2 and half hours!!! No  announcement is going!!! Do you think railway passengers are not human being???",2019,1,1,0,0,0,0,0
1111,"#IndianRailways 
22964 bvc bdts  SF express from Ahmedabad junction  to bandra terminus ..
In coach A1 there is no attendant to help us with a fresh pair of blankets",2019,1,0,0,0,0,0,1
1112,"RT 
@aarish_qpr
: RT 
@ChaudharyNoopur
: Don't want to see Indian Railways' future as that of BSNL/Air India!
Indeed Reforms are the need of hour But not in haste!!
Right reforms, Right direction with Right intention!! Save Railways!!
#GetTheReformsRight 
@PiyushGoyalOffc
@PMOIn
…",2019,1,0,0,0,0,0,1
1113,"#IndianRailways mgr-Src Special train why it's is so delay today.
7:30hr late.same of you",2019,1,1,0,0,0,0,0
1114,"The way trains get predictably delayed between these stations can't be coincidence but some terrible system in between that no matter which train, which time of year or hour of day, problem comes from these stations only like no one from 
@RailMinIndia
 even trying",2019,1,1,0,0,0,0,1
1115,"@RailwaySeva
 Please can you tell us why the train no 22686 is running late by 4 hours? I have booked from UBL to YPR. Who is responsible for this late? I will be late for my work as well. My pnr no 2305845214. 
@SWRRLY
 @RailMinIndia",2019,1,1,0,0,0,0,0
1116,"@RailMinIndia
 PNR-6334363545
Trn:12565 I have observed this situation in last one week that this train reach right time at Kanpur. After this, it delayed by very much to reach NDLS. Today also it travels just 130 Kms in 4.45 hrs. Is it how we achieve punctuality in train timing",2019,1,1,0,0,0,0,0
1117,"@SCRailwayIndia
 @RailMinIndia
 I booked a dormitary bed at Yeshwantpur. The details are Confirm TID: 6000953995 Ref No.: YPRRR1700153 DOJ: 29/12/2019 07:15:00 RR: YPR PAX: KAVITA Fare: 95.0 SC: 11.8. I am badly being bitten by bed bugs. I shifted from bed 9 to 11 and still. Shame.",2019,1,0,0,0,0,1,0
1118,"The #so_called #merger of #services #planned by the #govt in #Rlys is #more of a #conspiracy & #less of #stupidity
 https://kanafoosi.com/?p=877&frame-nonce=cf990dcf89…
@PiyushGoyal
@PiyushGoyalOffc
@PMOIndia
@RailMinIndia
@DoPTGoI
@NITIAayog",2019,1,0,0,0,0,0,1
1119,"@RailMinIndia
 I am having worst travelling nightmare in my life. I am travelling in cdg lko exp (15011) pnr no 2105881221. Currently my ticket stands as RAC and railway staff denied to provide any bedding despite chilling temperature of 2 degree. (1/n)",2019,1,0,0,0,0,0,1
1120,"यात्रियों को मोबाइल पर मिलेगी ट्रेन लेट होने की सूचना, एक्शन प्लान तैयार..

शुक्रिया 
@PiyushGoyal
 जी

#trains #IndianRailways",2019,0,0,0,0,0,0,0
1121,"12457 train late 1.5 hrs.. passengers have to stay at platform in this freezing weather.... So much of inconvenience. 
@PiyushGoyal
  @IRCTCofficial
  @RailwaySeva
 @RailMinIndia",2019,1,1,0,0,0,0,0
1122,"Dear 
@PiyushGoyal
 and 
@RailMinIndia
  please let me know how do you maintain to make train no 07049 to run always late?",2019,1,1,0,0,0,0,1
1123,"@AmitShah
 @narendramodi
 
Sir in Festival session, lots of passenger want to go back..
And elevator going up is not working... Results lots of difficulty (for senior citizen, children, women) N money to Kuli.... plz help 
@drmadiwr
 
@RailMinIndia
 @RailwaySeva",2019,1,0,0,0,0,0,1
1124,"#IndianRailways #shatabdisuperfastexpress #ConsumerForum 

17 hours and still going on stuck at Bhadrak Odisha. There is no chance for the train to leave by night. How long does it take to remove a pillar from tracks and normalise things?!!!",2019,1,1,0,0,0,0,0
1125,"1/2
12278 Shatabdi express mismanagement at its peak, inhuman behavior by Rail, people are left to starve, no solid food since 9 AM..12 hours late..complaints are closes saying we don't have pantry
@RailwaySeva
 @RailMinIndia
 @ABPNews
 @rpferhwh
 @IRCTCofficial
 @ndtv",2019,1,1,0,0,0,0,1
1126,"Every ministry needs an independent finance/accounts department to ensure financial prudence and accountability. But merger in railways has removed this as well! 
#NotoIRMS
#dopt 
#SaveIndianRailways 
#SaveIndia 
#upsc 
#pmoindia 
@PiyushGoyal
 ",2019,1,0,0,0,0,0,1
1127,#IndianRailways its harassment.....I never use rail in future#wrost journey of my life,2019,1,0,0,0,0,0,0
1128,"#IndianRailways, no water in 19022 lucknow to bandra A1 toilet. Can somebody look",2019,1,0,0,0,0,1,0
1129,"भारतीय रेल देश की लाइफ-लाइन है। अब भाजपा सरकार ने भारतीय रेल को भी सबसे बुरी हालत में लाकर खड़ा कर दिया है। कुछ दिनों बाद बाकी सरकारी उपक्रमों की तरह भाजपा सरकार रेलवे को भी बेंचना शुरू कर देगी। 

क्योंकि भाजपा सरकार की स्किल बनाना नहीं बेंचना है।",2019,1,0,0,0,0,0,1
1130,"No decision on increasing passenger and freight fares: Railway Board Chairman #IndianRailways #Fares 
https://indiatvnews.com/news/india/railway-board-chairman-passenger-freight-fares-574794…",2019,1,0,0,1,0,0,0
1131,"I had a big expectations from Modi Gov. to work on train's lateality. But still no improvement in train's lateality.  
I share a screenshot to show how delay train is running. 
@Indianrailway18
 @RailMinIndia
 @RailwaySeva
 @narendramodi",2019,1,1,0,0,0,0,0
1132,"Hello 
@IRCTCofficial
 @RailMinIndia
Me and my parents are traveling from ahmedabad to Jodhpur I'm suryanagri train 12480
I'm in HA1 coach which is half 1st class and half 2nd class coach and there are cockroaches in whole coach and we are not able to sleep because of that.",2019,1,0,0,0,0,1,0
1133,"Cant you folks plan in advance and announce trains. You expect us to wait till last day to make our year end celebrations plan. Or this train is for touts and this posting is just an eyewash 
@PiyushGoyal
 @PiyushGoyalOffc
 @RailMinIndia
 @PMOIndia
 @NWRailways
 @WesternRly",2019,1,0,0,0,0,0,1
1134,"Poor service by 
@IRCTCofficial
 . They r least botherd about the users. I never received any help eve after sending e mail response. 
@PiyushGoyal
 @RailMinIndia",2019,1,0,0,0,0,0,1
1135,"@RailMinIndia
 @PiyushGoyal
 @PiyushGoyalOffc
 This is absolutely unacceptable. Women and senior citizens are travelling in 12278. Please prioritize movement immediately. More than 10 hours delayed! 86 year old lady travelling. Are you listening?",2019,1,1,0,0,0,0,1
1136,"@drmbct
 @RailwaySeva
 @RailMinIndia
 @PiyushGoyalOffc
 @Gmwrly
 Dadar-WR Extreme North Virar-End Bridge linking to Tilak RoB.. In Extreme Darkness, posing a grave risk to Pax as its only 0100hrs and 2 services to ccG and atleast 3 more towards BA are pending.
Immediate Action Pls",2019,1,0,0,0,0,0,1
1137,"@PiyushGoyal
 @RailMinIndia
 plz close the rail madad where you cannot complain more than three times a day",2019,1,0,0,0,0,0,1
1138,"...

There's no mercy to the Passengers Trains by #IndianRailways being delayed always.

4+ Hours Delays ?

57305 - #Kacheguda to #Guntur 

Why don't 
@SCRailwayIndia
 @PiyushGoyal
 had they ever boarded these Passengers Trains to understand the agony?",2019,1,1,0,0,0,0,0
1139,"@PiyushGoyal
@railways_india
 
@KumarBoard 
why train is 3 hrs late in traveling just 75 kms?

Will 
@RailMinIndia
 blame fog?
when there is a will, there is a way.
If we choose to run on time, WE CAN.
@GM_NRly
 
@gmner_gkp
 
is inter zone rivalary is delaying the trains?",2019,1,1,0,0,0,0,0
1140,"Kindly please look in to this matter, We are travelling by 12956 from Vikramgarh alot to Mumbai,We are hereby facing a lot of problem  due to local passengers sleeping all around in reservation coach From S-9,S-8 and not even able to sleep properly  
@RailMinIndia
 @PiyushGoyalOffc",2019,1,0,1,0,0,0,0
1141,"Indian Railways: 150 private trains to run on 100 routes. Path has been cleared to engage private operators to end Railways' long monopoly in running passenger trains.
@shantanunandan2
 https://m.economictimes.com/industry/transportation/railways/indian-railways-150-private-trains-to-run-on-100-routes/articleshow/73011575.cms…",2019,1,0,0,0,0,0,1
1142,"Indian Railways has selected 100 routes to run 150 private passenger train rakes
@RailNf
 @RailMinIndia
 @EasternRailway
 @WesternRly
 @PiyushGoyal
 
https://nenow.in/north-east-news/2-private-trains-to-run-from-guwahati-to-outside-northeast.html…",2019,1,0,0,0,0,0,0
1143,"Dear 
@IRCTCofficial
  @RailMinIndia
  @PiyushGoyal
 
This is how your trains get cleaned across the country.
Your staff throws away garbage from the running trains 
Please train them and hire more people to do the work. #SwachhBharat  #IndianRailways",2019,1,0,0,0,0,1,0
1144,#IndianRailways: 150 Private trains to run on 100 routes - The Economic Times https://m.economictimes.com/industry/transportation/railways/indian-railways-150-private-trains-to-run-on-100-routes/articleshow/73011575.cms… #transformingindia,2019,1,0,0,0,0,0,1
1145,"#Jaipur |Railways installed 500 fog devices in trains. Yet trains are not operating on time. Railways loss 300 crore due to cancellation because of fog.
#IndianRailways #Fig #RevenueLoss #Rajasthan",2019,1,1,0,0,0,0,0
1146,"Train No. 51421 is stuck at kanhegaon from last 4 hours. What the hell is wrong? 
@RailMinIndia",2019,1,1,0,0,0,0,0
1147,"Train 13242 For the last two months I find that AC 2 and AC 3 passangers have to fetch their own bedding. There is no attendant. Tonight no blankets have yet been supplied. Its freezing. Help. 
@RailMinIndia
 @RailwaySeva",2019,1,0,0,0,0,0,1
1148,"Piyush Goyal said that for the first time in its history, zero deaths had taken place on the Indian Railways.

But how do we reconcile this with the estimated eight deaths that occur per day on the tracks of the local Mumbai trains?",2019,1,0,0,0,0,0,0
1149,"Why is Ladies Boggie  in  Express train like a match box ?
Indian Women do travel.
Today I traveled Ladies Dabba Lonavla to Dadar,#ChennaiExpress
#IndianRailways #EmpoweringIndianwomen
@PMOIndia",2019,1,0,0,0,0,0,0
1150,"Indian Railways has selected 100 routes to run 150 private passenger train rakes and bids for the routes are likely to be invited next month 
@RailMinIndia
 
https://indsamachar.com/indian-railways-150-private-trains-to-run-on-100-routes/…
#IndianRailways",2019,1,0,0,0,0,0,0
1151,"For a Suvidha train supposedly a premium train, pricing alone cannot make it premium. Running horribly late, unclean toilets, rusted side tables, no TTE to check tickets, unreserved crowd getting in reserved need to be addressed. 
@RailMinIndia
 @indianrailway__
 @IRCTCofficial",2019,1,1,1,0,0,1,1
1152,"Some passengers (B-3/63) have boarded from CDG in place of UMB (as per reserved ticket) in train no. 12450 but due to mutual settlement between TTE revenue loss to IR.
@drmumb 
@srdcmambala
 @RailMinIndia
 @RailwayNorthern
 @GM_NRly",2019,1,0,0,0,0,0,1
1153,#indianrailway #IndianRailways ask one question that why new Delhi tickets counters distribute the tickets as per our requirements in Express train for general coach#ask   the question #newdelhi railway board #newdelhiraileay,2019,0,0,0,0,0,0,0
1154,"#NewsTalk: भिया 1 जनवरी 2020 से भारतीय रेलवे में यात्रियों की सुविधाओं एवं शिकायतों के लिए केवल एक ही हेल्पलाइन नंबर 139 काम करेगा।

इसके साथ ही यात्री रेलवे की एप्प 'रेल मदद' और 'ट्विटर हैंडल' पर भी शिकायत दर्ज करा सकेंगे।

#IndianRailways #139Helpline #Indore #IndoreTalk",2019,0,0,0,0,0,0,0
1155,"Kind Special Attention :
Shri  .@nitin_gadkari  ji
Shri .@PiyushGoyal ji

Forwarding this bright idea.
Old Railway Bogies could be
used as small bridges. Could be
painted well to suit the Environment

राष्ट्रदेवो भव",2019,0,0,0,0,0,0,0
1156,This actually is a brilliant Idea. And Indian Railways must be having thousands of these in the junkyards across India.,2019,0,0,0,0,0,0,0
1157,"GOOD READ 
@etimes
 Editorials : Cadre merger at the Railways welcome: https://economictimes.indiatimes.com/blogs/et-editorials/cadre-merger-at-the-railways-welcome/…
@smart_mumbaikar
 @RidlrMUM
 @Indianrlyinfo
 @railmazdoor
 @RailMinIndia
 @anujg
 @PiyushGoyal
 @PiyushGoyalOffc
 @FastNewsDelhi
 @FastNewsExtra",2019,0,0,0,0,0,0,0
1158,"MATTER FORWARDED TO 
@drmncrald
  FOR N/A.",2019,0,0,0,0,0,0,0
